date,channel,is_promotion_day,promotion_name,traffic,orders,gmv,conversion_rate,average_order_value,refund_rate
2025-06-22,SMS Marketing,False,,4131,142,39714.2,0.0344,279.68,0.1013
2025-06-22,WeChat Content,False,,4789,142,37338.0,0.0297,262.94,0.0818
2025-06-22,Private Community,False,,6029,243,73993.8,0.0403,304.5,0.0972
2025-06-22,Organic App Traffic,False,,10789,265,82027.58,0.0246,309.54,0.0887
2025-06-23,Store Referral,False,,6882,244,84553.78,0.0355,346.53,0.0683
2025-06-23,SMS Marketing,False,,4577,196,69050.54,0.0428,352.3,0.0694
2025-06-23,WeChat Content,False,,5394,217,89627.99,0.0402,413.03,0.0861
2025-06-23,Private Community,False,,6270,325,110416.3,0.0518,339.74,0.0976
2025-06-23,Organic App Traffic,False,,10289,332,110049.15,0.0323,331.47,0.0534
2025-06-24,Store Referral,False,,8340,283,100646.34,0.0339,355.64,0.0953
2025-06-24,SMS Marketing,False,,5016,236,88683.0,0.047,375.78,0.0956
2025-06-24,WeChat Content,False,,4996,206,78224.35,0.0412,379.73,0.0767
2025-06-24,Private Community,False,,6453,339,117573.87,0.0525,346.83,0.0978
2025-06-24,Organic App Traffic,False,,12139,395,126742.35,0.0325,320.87,0.0747
2025-06-25,Store Referral,False,,7716,268,92976.6,0.0347,346.93,0.0835
2025-06-25,SMS Marketing,False,,4788,205,74478.52,0.0428,363.31,0.072
2025-06-25,WeChat Content,False,,6150,254,82791.36,0.0413,325.95,0.1057
2025-06-25,Private Community,False,,6755,344,127352.4,0.0509,370.21,0.0731
2025-06-25,Organic App Traffic,False,,12458,408,151701.47,0.0328,371.82,0.0832
2025-06-26,Store Referral,False,,8068,293,84880.5,0.0363,289.69,0.0797
2025-06-26,SMS Marketing,False,,5550,258,92609.78,0.0465,358.95,0.0921
2025-06-26,WeChat Content,False,,6532,260,104008.03,0.0398,400.03,0.0937
2025-06-26,Private Community,False,,6789,323,121202.4,0.0476,375.24,0.0847
2025-06-26,Organic App Traffic,False,,10382,298,114396.7,0.0287,383.88,0.0907
2025-06-27,Store Referral,False,,9446,321,124944.13,0.034,389.23,0.0851
2025-06-27,SMS Marketing,False,,4879,213,75512.0,0.0437,354.52,0.0854
2025-06-27,WeChat Content,False,,5872,228,89074.36,0.0388,390.68,0.096
2025-06-27,Private Community,False,,7496,331,127828.08,0.0442,386.19,0.0715
2025-06-27,Organic App Traffic,False,,12664,340,125286.41,0.0268,368.49,0.0415
2025-06-28,Store Referral,False,,6468,189,69284.35,0.0292,366.58,0.0712
2025-06-28,SMS Marketing,False,,4286,181,63994.71,0.0422,353.56,0.0859
2025-06-28,WeChat Content,False,,5480,182,62303.2,0.0332,342.33,0.0671
2025-06-28,Private Community,False,,5747,245,82028.15,0.0426,334.81,0.0797
2025-06-28,Organic App Traffic,False,,9152,242,83938.72,0.0264,346.85,0.0968
2025-06-29,Store Referral,False,,6993,213,55566.41,0.0305,260.88,0.0545
2025-06-29,SMS Marketing,False,,4017,156,39842.65,0.0388,255.4,0.1031
2025-06-29,WeChat Content,False,,4443,143,37376.26,0.0322,261.37,0.0645
2025-06-29,Private Community,False,,5474,218,55119.9,0.0398,252.84,0.0808
2025-06-29,Organic App Traffic,False,,9409,234,64880.12,0.0249,277.27,0.0604
2025-06-30,Store Referral,False,,6033,206,51430.16,0.0341,249.66,0.0863
2025-06-30,SMS Marketing,False,,3562,152,36643.24,0.0427,241.07,0.0797
2025-06-30,WeChat Content,False,,4045,163,43314.87,0.0403,265.74,0.0803
2025-06-30,Private Community,False,,4345,220,56831.87,0.0506,258.33,0.1009
2025-06-30,Organic App Traffic,False,,8479,272,70659.21,0.0321,259.78,0.0943
2025-07-01,Store Referral,False,,5726,207,55098.69,0.0362,266.18,0.0571
2025-07-01,SMS Marketing,False,,2828,140,36553.31,0.0495,261.1,0.0908
2025-07-01,WeChat Content,False,,4312,152,36148.84,0.0353,237.82,0.0483
2025-07-01,Private Community,False,,5073,261,60518.18,0.0514,231.87,0.076
2025-07-01,Organic App Traffic,False,,9941,301,79001.37,0.0303,262.46,0.0826
2025-07-02,Store Referral,False,,6180,187,50333.41,0.0303,269.16,0.0961
2025-07-02,SMS Marketing,False,,2957,131,35302.0,0.0443,269.48,0.0867
2025-07-02,WeChat Content,False,,3803,150,39709.33,0.0394,264.73,0.0887
2025-07-02,Private Community,False,,4677,226,59712.03,0.0483,264.21,0.0898
2025-07-02,Organic App Traffic,False,,8229,267,62212.17,0.0324,233.0,0.1007
2025-07-03,Store Referral,False,,4672,172,46388.61,0.0368,269.7,0.0814
2025-07-03,SMS Marketing,False,,3064,131,35808.27,0.0428,273.35,0.0949
2025-07-03,WeChat Content,False,,3754,135,39598.98,0.036,293.33,0.1002
2025-07-03,Private Community,False,,3484,183,51467.14,0.0525,281.24,0.0551
2025-07-03,Organic App Traffic,False,,6901,213,52643.36,0.0309,247.15,0.092
2025-07-04,Store Referral,False,,5569,176,55338.72,0.0316,314.42,0.0896
2025-07-04,SMS Marketing,False,,3521,138,37516.64,0.0392,271.86,0.0595
2025-07-04,WeChat Content,False,,3949,140,42663.46,0.0355,304.74,0.0791
2025-07-04,Private Community,False,,5232,272,82692.92,0.052,304.02,0.0824
2025-07-04,Organic App Traffic,False,,9364,288,82614.89,0.0308,286.86,0.0853
2025-07-05,Store Referral,False,,4793,150,42192.92,0.0313,281.29,0.0809
2025-07-05,SMS Marketing,False,,2997,115,35507.26,0.0384,308.76,0.0728
2025-07-05,WeChat Content,False,,3641,126,36863.23,0.0346,292.57,0.0818
2025-07-05,Private Community,False,,4074,190,52721.51,0.0466,277.48,0.0713
2025-07-05,Organic App Traffic,False,,7588,191,58498.85,0.0252,306.28,0.0866
2025-07-06,Store Referral,False,,5663,158,60159.68,0.0279,380.76,0.0783
2025-07-06,SMS Marketing,False,,2997,114,42644.68,0.038,374.08,0.0623
2025-07-06,WeChat Content,False,,3739,115,41633.66,0.0308,362.03,0.0891
2025-07-06,Private Community,False,,4527,212,75250.66,0.0468,354.96,0.0818
2025-07-06,Organic App Traffic,False,,8162,203,72766.04,0.0249,358.45,0.0797
2025-07-07,Store Referral,False,,4475,150,59053.17,0.0335,393.69,0.0592
2025-07-07,SMS Marketing,False,,2359,101,42711.3,0.0428,422.88,0.091
2025-07-07,WeChat Content,False,,3066,114,47072.28,0.0372,412.91,0.0866
2025-07-07,Private Community,False,,3317,142,62523.19,0.0428,440.3,0.0767
2025-07-07,Organic App Traffic,False,,5407,175,65392.88,0.0324,373.67,0.1021
2025-07-08,Store Referral,False,,5566,183,62497.45,0.0329,341.52,0.0784
2025-07-08,SMS Marketing,False,,3654,164,51090.48,0.0449,311.53,0.0725
2025-07-08,WeChat Content,False,,3594,132,40854.79,0.0367,309.51,0.1032
2025-07-08,Private Community,False,,5292,214,77459.94,0.0404,361.96,0.072
2025-07-08,Organic App Traffic,False,,8004,207,74792.33,0.0259,361.32,0.0559
2025-07-09,Store Referral,False,,6535,242,69233.95,0.037,286.09,0.0922
2025-07-09,SMS Marketing,False,,3341,138,36731.75,0.0413,266.17,0.0973
2025-07-09,WeChat Content,False,,4041,161,49048.21,0.0398,304.65,0.054
2025-07-09,Private Community,False,,5153,253,75523.86,0.0491,298.51,0.0849
2025-07-09,Organic App Traffic,False,,8613,230,70180.71,0.0267,305.13,0.0712
2025-07-10,Store Referral,False,,7244,245,73414.64,0.0338,299.65,0.0632
2025-07-10,SMS Marketing,False,,4277,179,48788.19,0.0419,272.56,0.0773
2025-07-10,WeChat Content,False,,4790,193,58257.36,0.0403,301.85,0.0981
2025-07-10,Private Community,False,,6271,347,99338.68,0.0553,286.28,0.1093
2025-07-10,Organic App Traffic,False,,11443,362,97250.2,0.0316,268.65,0.0878
2025-07-11,Store Referral,False,,7108,253,68941.69,0.0356,272.5,0.0874
2025-07-11,SMS Marketing,False,,3788,183,43456.1,0.0483,237.47,0.0849
2025-07-11,WeChat Content,False,,4920,205,59170.95,0.0417,288.64,0.0888
2025-07-11,Private Community,False,,6371,382,101979.91,0.06,266.96,0.0905
2025-07-11,Organic App Traffic,False,,11762,376,101924.23,0.032,271.08,0.0847
2025-07-12,Store Referral,False,,7018,232,48730.14,0.0331,210.04,0.1114
2025-07-12,SMS Marketing,False,,4281,198,37488.9,0.0463,189.34,0.0654
2025-07-12,WeChat Content,False,,4401,197,36721.07,0.0448,186.4,0.0526
2025-07-12,Private Community,False,,5075,280,60689.74,0.0552,216.75,0.0735
2025-07-12,Organic App Traffic,False,,9594,289,58134.68,0.0301,201.16,0.0846
2025-07-13,Store Referral,False,,6401,194,56473.59,0.0303,291.1,0.09
2025-07-13,SMS Marketing,False,,3695,145,38585.67,0.0392,266.11,0.0884
2025-07-13,WeChat Content,False,,4357,135,36393.63,0.031,269.58,0.0967
2025-07-13,Private Community,False,,5305,241,68796.16,0.0454,285.46,0.088
2025-07-13,Organic App Traffic,False,,9245,265,71220.9,0.0287,268.76,0.0814
2025-07-14,Store Referral,False,,5913,193,50303.86,0.0326,260.64,0.0754
2025-07-14,SMS Marketing,False,,3240,153,44905.47,0.0472,293.5,0.0764
2025-07-14,WeChat Content,False,,4048,162,46105.93,0.04,284.6,0.0651
2025-07-14,Private Community,False,,4797,236,64199.85,0.0492,272.03,0.072
2025-07-14,Organic App Traffic,False,,8421,251,65534.94,0.0298,261.1,0.067
2025-07-15,Store Referral,True,Summer Refresh Sale,5174,143,43981.53,0.0276,307.56,0.0575
2025-07-15,SMS Marketing,True,Summer Refresh Sale,3567,146,37093.8,0.0409,254.07,0.0739
2025-07-15,WeChat Content,True,Summer Refresh Sale,3962,127,40114.31,0.0321,315.86,0.071
2025-07-15,Private Community,True,Summer Refresh Sale,4668,220,61954.46,0.0471,281.61,0.0796
2025-07-15,Organic App Traffic,True,Summer Refresh Sale,8856,241,70010.66,0.0272,290.5,0.07
2025-07-16,Store Referral,False,,5099,161,47593.09,0.0316,295.61,0.07
2025-07-16,SMS Marketing,False,,3168,122,37453.63,0.0385,307.0,0.088
2025-07-16,WeChat Content,False,,3953,129,37961.23,0.0326,294.27,0.0757
2025-07-16,Private Community,False,,4612,208,58584.46,0.0451,281.66,0.0931
2025-07-16,Organic App Traffic,False,,9610,266,82599.46,0.0277,310.52,0.0821
2025-07-17,Store Referral,False,,4378,126,37388.74,0.0288,296.74,0.0842
2025-07-17,SMS Marketing,False,,3030,109,32077.4,0.036,294.29,0.0747
2025-07-17,WeChat Content,False,,3190,110,31859.99,0.0345,289.64,0.0551
2025-07-17,Private Community,False,,3767,172,56838.96,0.0457,330.46,0.081
2025-07-17,Organic App Traffic,False,,6003,166,50550.56,0.0277,304.52,0.0806
2025-07-18,Store Referral,False,,4433,130,28482.26,0.0293,219.09,0.0935
2025-07-18,SMS Marketing,False,,2557,92,19666.31,0.036,213.76,0.0912
2025-07-18,WeChat Content,False,,3042,102,21313.84,0.0335,208.96,0.0804
2025-07-18,Private Community,False,,3602,148,33599.04,0.0411,227.02,0.0788
2025-07-18,Organic App Traffic,False,,5459,133,31926.47,0.0244,240.05,0.0964
2025-07-19,Store Referral,False,,4168,125,26458.56,0.03,211.67,0.0828
2025-07-19,SMS Marketing,False,,2319,84,18716.05,0.0362,222.81,0.085
2025-07-19,WeChat Content,False,,2868,81,16112.99,0.0282,198.93,0.0717
2025-07-19,Private Community,False,,3762,153,34882.12,0.0407,227.99,0.0911
2025-07-19,Organic App Traffic,False,,6042,139,26866.52,0.023,193.28,0.0664
2025-07-20,Store Referral,False,,4795,159,38142.36,0.0332,239.89,0.0873
2025-07-20,SMS Marketing,False,,2749,109,25872.6,0.0397,237.36,0.0724
2025-07-20,WeChat Content,False,,3003,99,22816.59,0.033,230.47,0.0799
2025-07-20,Private Community,False,,3980,160,36239.61,0.0402,226.5,0.0635
2025-07-20,Organic App Traffic,False,,8043,193,43462.45,0.024,225.19,0.0578
2025-07-21,Store Referral,False,,4346,164,41730.2,0.0377,254.45,0.0964
2025-07-21,SMS Marketing,False,,2159,97,22585.48,0.0449,232.84,0.0845
2025-07-21,WeChat Content,False,,2579,103,23512.49,0.0399,228.28,0.0971
2025-07-21,Private Community,False,,3576,172,40071.52,0.0481,232.97,0.0605
2025-07-21,Organic App Traffic,False,,5764,171,40446.42,0.0297,236.53,0.0778
2025-07-22,Store Referral,False,,4536,153,35316.65,0.0337,230.83,0.0771
2025-07-22,SMS Marketing,False,,2508,98,22833.69,0.0391,233.0,0.1149
2025-07-22,WeChat Content,False,,2792,95,24573.14,0.034,258.66,0.0908
2025-07-22,Private Community,False,,3366,160,39467.97,0.0475,246.67,0.0824
2025-07-22,Organic App Traffic,False,,6379,174,43504.71,0.0273,250.03,0.0973
2025-07-23,Store Referral,False,,4562,123,27253.16,0.027,221.57,0.0672
2025-07-23,SMS Marketing,False,,2550,94,21735.1,0.0369,231.22,0.0667
2025-07-23,WeChat Content,False,,2925,109,26731.29,0.0373,245.24,0.0689
2025-07-23,Private Community,False,,3711,163,35508.79,0.0439,217.85,0.0691
2025-07-23,Organic App Traffic,False,,6538,188,48602.93,0.0288,258.53,0.0558
2025-07-24,Store Referral,False,,5471,160,58471.21,0.0292,365.45,0.0683
2025-07-24,SMS Marketing,False,,3382,138,51979.03,0.0408,376.66,0.1017
2025-07-24,WeChat Content,False,,4310,145,45929.72,0.0336,316.76,0.0764
2025-07-24,Private Community,False,,4762,218,75695.15,0.0458,347.23,0.059
2025-07-24,Organic App Traffic,False,,9375,247,76254.15,0.0263,308.72,0.0878
2025-07-25,Store Referral,False,,7487,277,93427.28,0.037,337.28,0.1067
2025-07-25,SMS Marketing,False,,4938,225,69398.1,0.0456,308.44,0.0945
2025-07-25,WeChat Content,False,,4710,179,59724.49,0.038,333.66,0.0759
2025-07-25,Private Community,False,,5478,306,95371.54,0.0559,311.67,0.1075
2025-07-25,Organic App Traffic,False,,10235,298,97761.04,0.0291,328.06,0.0944
2025-07-26,Store Referral,False,,6774,220,77018.6,0.0325,350.08,0.0848
2025-07-26,SMS Marketing,False,,3856,177,62982.55,0.0459,355.83,0.0613
2025-07-26,WeChat Content,False,,5198,182,65527.84,0.035,360.04,0.0621
2025-07-26,Private Community,False,,5854,279,92737.85,0.0477,332.39,0.0681
2025-07-26,Organic App Traffic,False,,10638,293,104230.83,0.0275,355.74,0.0975
2025-07-27,Store Referral,False,,6502,220,75625.92,0.0338,343.75,0.0876
2025-07-27,SMS Marketing,False,,3674,143,49631.91,0.0389,347.08,0.0988
2025-07-27,WeChat Content,False,,3713,143,50260.71,0.0385,351.47,0.0857
2025-07-27,Private Community,False,,4734,237,78050.43,0.0501,329.33,0.0808
2025-07-27,Organic App Traffic,False,,10148,299,95932.61,0.0295,320.84,0.0999
2025-07-28,Store Referral,False,,6229,217,89318.64,0.0348,411.61,0.0964
2025-07-28,SMS Marketing,False,,4846,205,84278.92,0.0423,411.12,0.0974
2025-07-28,WeChat Content,False,,4634,194,74433.36,0.0419,383.68,0.0874
2025-07-28,Private Community,False,,5388,255,94565.7,0.0473,370.85,0.0993
2025-07-28,Organic App Traffic,False,,11702,375,137597.26,0.032,366.93,0.0778
2025-07-29,Store Referral,False,,6902,224,100855.3,0.0325,450.25,0.0842
2025-07-29,SMS Marketing,False,,4053,195,74970.73,0.0481,384.47,0.0713
2025-07-29,WeChat Content,False,,6006,223,100010.07,0.0371,448.48,0.0941
2025-07-29,Private Community,False,,6931,352,131008.68,0.0508,372.18,0.0853
2025-07-29,Organic App Traffic,False,,12152,434,185606.59,0.0357,427.66,0.0885
2025-07-30,Store Referral,False,,8012,287,116123.08,0.0358,404.61,0.0794
2025-07-30,SMS Marketing,False,,4004,207,85481.81,0.0517,412.96,0.0878
2025-07-30,WeChat Content,False,,5102,197,79062.18,0.0386,401.33,0.0819
2025-07-30,Private Community,False,,5885,274,107554.14,0.0466,392.53,0.1153
2025-07-30,Organic App Traffic,False,,10188,320,134519.42,0.0314,420.37,0.0573
2025-07-31,Store Referral,False,,6046,222,80466.98,0.0367,362.46,0.0726
2025-07-31,SMS Marketing,False,,3406,169,75848.13,0.0496,448.81,0.0634
2025-07-31,WeChat Content,False,,3937,156,60370.03,0.0396,386.99,0.095
2025-07-31,Private Community,False,,4385,239,104429.13,0.0545,436.94,0.0893
2025-07-31,Organic App Traffic,False,,8654,271,109881.63,0.0313,405.47,0.0826
2025-08-01,Store Referral,False,,5048,130,65620.95,0.0258,504.78,0.085
2025-08-01,SMS Marketing,False,,2413,84,38443.46,0.0348,457.66,0.0754
2025-08-01,WeChat Content,False,,3124,96,49606.12,0.0307,516.73,0.1027
2025-08-01,Private Community,False,,4558,175,79887.93,0.0384,456.5,0.0906
2025-08-01,Organic App Traffic,False,,7908,177,79433.88,0.0224,448.78,0.0896
2025-08-02,Store Referral,False,,6110,164,76365.89,0.0268,465.65,0.0677
2025-08-02,SMS Marketing,False,,3443,105,44775.29,0.0305,426.43,0.0767
2025-08-02,WeChat Content,False,,3882,100,49221.04,0.0258,492.21,0.1032
2025-08-02,Private Community,False,,4882,196,90275.09,0.0401,460.59,0.0853
2025-08-02,Organic App Traffic,False,,9533,203,94878.14,0.0213,467.38,0.0988
2025-08-03,Store Referral,False,,7766,247,109721.31,0.0318,444.22,0.112
2025-08-03,SMS Marketing,False,,4495,179,78496.1,0.0398,438.53,0.0876
2025-08-03,WeChat Content,False,,5005,160,65679.41,0.032,410.5,0.0937
2025-08-03,Private Community,False,,5600,258,114934.77,0.0461,445.48,0.0846
2025-08-03,Organic App Traffic,False,,10686,332,140417.37,0.0311,422.94,0.068
2025-08-04,Store Referral,False,,7887,270,111772.92,0.0342,413.97,0.0856
2025-08-04,SMS Marketing,False,,4367,208,89446.22,0.0476,430.03,0.0649
2025-08-04,WeChat Content,False,,6049,192,82168.73,0.0317,427.96,0.0925
2025-08-04,Private Community,False,,5875,284,127035.81,0.0483,447.31,0.0785
2025-08-04,Organic App Traffic,False,,11197,331,150641.5,0.0296,455.11,0.065
2025-08-05,Store Referral,False,,5831,196,92736.63,0.0336,473.15,0.0494
2025-08-05,SMS Marketing,False,,3161,118,50263.76,0.0373,425.96,0.1021
2025-08-05,WeChat Content,False,,3795,143,60725.78,0.0377,424.66,0.0695
2025-08-05,Private Community,False,,4944,230,101612.47,0.0465,441.79,0.0808
2025-08-05,Organic App Traffic,False,,8630,230,99115.84,0.0267,430.94,0.0842
2025-08-06,Store Referral,False,,6823,211,84681.31,0.0309,401.33,0.0976
2025-08-06,SMS Marketing,False,,3050,129,48271.51,0.0423,374.2,0.0821
2025-08-06,WeChat Content,False,,3932,149,58763.13,0.0379,394.38,0.0624
2025-08-06,Private Community,False,,5348,288,115162.34,0.0539,399.87,0.0779
2025-08-06,Organic App Traffic,False,,8895,254,105764.19,0.0286,416.39,0.0968
2025-08-07,Store Referral,False,,5815,205,85405.68,0.0353,416.61,0.0721
2025-08-07,SMS Marketing,False,,3490,159,69801.97,0.0456,439.01,0.0924
2025-08-07,WeChat Content,False,,4209,148,69842.67,0.0352,471.91,0.0737
2025-08-07,Private Community,False,,4479,238,94925.43,0.0531,398.85,0.0876
2025-08-07,Organic App Traffic,False,,8323,249,102594.48,0.0299,412.03,0.0879
2025-08-08,Store Referral,True,Anniversary Warm-Up,6560,194,71953.8,0.0296,370.9,0.0729
2025-08-08,SMS Marketing,True,Anniversary Warm-Up,4527,148,56610.22,0.0327,382.5,0.0986
2025-08-08,WeChat Content,True,Anniversary Warm-Up,5038,164,63334.34,0.0326,386.19,0.0876
2025-08-08,Private Community,True,Anniversary Warm-Up,5817,232,89622.57,0.0399,386.3,0.0668
2025-08-08,Organic App Traffic,True,Anniversary Warm-Up,10267,245,98062.7,0.0239,400.26,0.069
2025-08-09,Store Referral,False,,6319,151,59016.56,0.0239,390.84,0.0751
2025-08-09,SMS Marketing,False,,3475,105,37889.71,0.0302,360.85,0.103
2025-08-09,WeChat Content,False,,3764,103,37021.81,0.0274,359.44,0.1029
2025-08-09,Private Community,False,,5237,197,67709.81,0.0376,343.7,0.0727
2025-08-09,Organic App Traffic,False,,8762,197,74014.29,0.0225,375.71,0.0758
2025-08-10,Store Referral,False,,4135,108,25645.02,0.0261,237.45,0.092
2025-08-10,SMS Marketing,False,,2473,84,20344.93,0.034,242.2,0.1173
2025-08-10,WeChat Content,False,,2856,85,21757.76,0.0298,255.97,0.0839
2025-08-10,Private Community,False,,3256,132,35415.25,0.0405,268.3,0.0744
2025-08-10,Organic App Traffic,False,,5603,131,33190.43,0.0234,253.36,0.0875
2025-08-11,Store Referral,False,,4639,141,36059.19,0.0304,255.74,0.0763
2025-08-11,SMS Marketing,False,,2751,107,25142.24,0.0389,234.97,0.09
2025-08-11,WeChat Content,False,,2985,109,25908.35,0.0365,237.69,0.0908
2025-08-11,Private Community,False,,3269,145,32602.39,0.0444,224.84,0.0563
2025-08-11,Organic App Traffic,False,,5956,159,41996.6,0.0267,264.13,0.0835
2025-08-12,Store Referral,False,,6822,204,70648.19,0.0299,346.31,0.0848
2025-08-12,SMS Marketing,False,,3650,166,56021.83,0.0455,337.48,0.0895
2025-08-12,WeChat Content,False,,4058,169,50861.46,0.0416,300.96,0.0572
2025-08-12,Private Community,False,,4526,231,69424.02,0.051,300.54,0.0819
2025-08-12,Organic App Traffic,False,,7965,254,83940.06,0.0319,330.47,0.0615
2025-08-13,Store Referral,False,,7111,246,85758.82,0.0346,348.61,0.094
2025-08-13,SMS Marketing,False,,3918,181,61132.19,0.0462,337.75,0.0789
2025-08-13,WeChat Content,False,,4440,149,47567.85,0.0336,319.25,0.0832
2025-08-13,Private Community,False,,4958,212,64909.0,0.0428,306.17,0.0824
2025-08-13,Organic App Traffic,False,,8462,243,80977.43,0.0287,333.24,0.0878
2025-08-14,Store Referral,False,,7051,227,69727.84,0.0322,307.17,0.081
2025-08-14,SMS Marketing,False,,3813,153,53413.12,0.0401,349.11,0.0844
2025-08-14,WeChat Content,False,,3835,140,43850.14,0.0365,313.22,0.1008
2025-08-14,Private Community,False,,5425,269,78638.95,0.0496,292.34,0.0638
2025-08-14,Organic App Traffic,False,,11071,309,95994.45,0.0279,310.66,0.0821
2025-08-15,Store Referral,False,,7022,258,85594.53,0.0367,331.76,0.1037
2025-08-15,SMS Marketing,False,,4547,184,57604.7,0.0405,313.07,0.0908
2025-08-15,WeChat Content,False,,5551,210,73342.27,0.0378,349.25,0.1121
2025-08-15,Private Community,False,,6293,331,97985.79,0.0526,296.03,0.0954
2025-08-15,Organic App Traffic,False,,10246,275,95178.27,0.0268,346.1,0.0763
2025-08-16,Store Referral,False,,7984,270,99263.96,0.0338,367.64,0.0686
2025-08-16,SMS Marketing,False,,4854,221,84533.34,0.0455,382.5,0.0921
2025-08-16,WeChat Content,False,,5176,170,55555.32,0.0328,326.8,0.082
2025-08-16,Private Community,False,,5306,222,79719.06,0.0418,359.09,0.1085
2025-08-16,Organic App Traffic,False,,9634,282,99488.59,0.0293,352.8,0.0842
2025-08-17,Store Referral,False,,5485,154,47912.57,0.0281,311.12,0.1249
2025-08-17,SMS Marketing,False,,3380,141,46994.72,0.0417,333.3,0.0712
2025-08-17,WeChat Content,False,,3486,115,41916.44,0.033,364.49,0.0774
2025-08-17,Private Community,False,,4733,220,74160.73,0.0465,337.09,0.0871
2025-08-17,Organic App Traffic,False,,7756,196,59951.12,0.0253,305.87,0.0751
2025-08-18,Store Referral,False,,5443,175,59769.81,0.0322,341.54,0.0864
2025-08-18,SMS Marketing,False,,3133,112,35562.81,0.0357,317.53,0.0891
2025-08-18,WeChat Content,False,,4144,148,42348.16,0.0357,286.14,0.0788
2025-08-18,Private Community,False,,4437,211,68805.76,0.0476,326.09,0.0612
2025-08-18,Organic App Traffic,False,,7485,199,65153.34,0.0266,327.4,0.0828
2025-08-19,Store Referral,False,,4212,133,43865.09,0.0316,329.81,0.0917
2025-08-19,SMS Marketing,False,,2921,146,46667.37,0.05,319.64,0.0599
2025-08-19,WeChat Content,False,,3202,112,35922.29,0.035,320.73,0.0915
2025-08-19,Private Community,False,,3757,188,52056.77,0.05,276.9,0.0865
2025-08-19,Organic App Traffic,False,,6273,178,55231.53,0.0284,310.29,0.0721
2025-08-20,Store Referral,False,,4481,106,29774.57,0.0237,280.89,0.1074
2025-08-20,SMS Marketing,False,,2432,77,20975.81,0.0317,272.41,0.0991
2025-08-20,WeChat Content,False,,2453,80,23045.53,0.0326,288.07,0.0609
2025-08-20,Private Community,False,,3487,131,39244.1,0.0376,299.57,0.1006
2025-08-20,Organic App Traffic,False,,5497,125,36421.59,0.0227,291.37,0.0818
2025-08-21,Store Referral,False,,5326,153,66502.73,0.0287,434.66,0.0513
2025-08-21,SMS Marketing,False,,3208,135,56874.48,0.0421,421.29,0.0827
2025-08-21,WeChat Content,False,,3328,115,46700.39,0.0346,406.09,0.073
2025-08-21,Private Community,False,,4476,186,79551.08,0.0416,427.69,0.0842
2025-08-21,Organic App Traffic,False,,7593,208,84212.65,0.0274,404.87,0.0708
2025-08-22,Store Referral,False,,5394,144,62675.6,0.0267,435.25,0.0994
2025-08-22,SMS Marketing,False,,3020,120,49964.59,0.0397,416.37,0.0791
2025-08-22,WeChat Content,False,,3476,106,48753.73,0.0305,459.94,0.0896
2025-08-22,Private Community,False,,4409,189,76674.57,0.0429,405.69,0.0766
2025-08-22,Organic App Traffic,False,,6841,177,77901.11,0.0259,440.12,0.0712
2025-08-23,Store Referral,False,,6425,201,75640.57,0.0313,376.32,0.0977
2025-08-23,SMS Marketing,False,,4257,164,58032.09,0.0385,353.85,0.0851
2025-08-23,WeChat Content,False,,4643,141,53331.82,0.0304,378.24,0.0884
2025-08-23,Private Community,False,,5832,269,90588.47,0.0461,336.76,0.0929
2025-08-23,Organic App Traffic,False,,9129,220,78095.4,0.0241,354.98,0.0948
2025-08-24,Store Referral,False,,7340,227,75931.61,0.0309,334.5,0.0998
2025-08-24,SMS Marketing,False,,3457,143,47970.81,0.0414,335.46,0.0835
2025-08-24,WeChat Content,False,,5319,186,71044.8,0.035,381.96,0.0595
2025-08-24,Private Community,False,,5560,250,89497.44,0.045,357.99,0.0813
2025-08-24,Organic App Traffic,False,,8919,218,78239.67,0.0244,358.9,0.0693
2025-08-25,Store Referral,False,,5230,175,49951.14,0.0335,285.44,0.0634
2025-08-25,SMS Marketing,False,,3683,164,56296.24,0.0445,343.27,0.0648
2025-08-25,WeChat Content,False,,3663,137,45465.1,0.0374,331.86,0.0572
2025-08-25,Private Community,False,,4665,218,75993.61,0.0467,348.59,0.0759
2025-08-25,Organic App Traffic,False,,9962,304,96354.33,0.0305,316.96,0.0936
2025-08-26,Store Referral,False,,5350,200,51876.84,0.0374,259.38,0.0732
2025-08-26,SMS Marketing,False,,3079,133,37187.57,0.0432,279.61,0.0772
2025-08-26,WeChat Content,False,,3447,138,34671.56,0.04,251.24,0.094
2025-08-26,Private Community,False,,4300,223,61112.58,0.0519,274.05,0.0696
2025-08-26,Organic App Traffic,False,,6974,210,51554.27,0.0301,245.5,0.0902
2025-08-27,Store Referral,False,,5418,178,36446.94,0.0329,204.76,0.0744
2025-08-27,SMS Marketing,False,,2954,135,28835.66,0.0457,213.6,0.0769
2025-08-27,WeChat Content,False,,3599,132,27599.22,0.0367,209.09,0.0837
2025-08-27,Private Community,False,,4021,196,39174.63,0.0487,199.87,0.0867
2025-08-27,Organic App Traffic,False,,7521,228,42339.57,0.0303,185.7,0.1005
2025-08-28,Store Referral,False,,4859,154,31495.91,0.0317,204.52,0.0904
2025-08-28,SMS Marketing,False,,2544,99,21172.91,0.0389,213.87,0.0949
2025-08-28,WeChat Content,False,,2826,101,23608.01,0.0357,233.74,0.0721
2025-08-28,Private Community,False,,3534,162,38558.9,0.0458,238.02,0.0577
2025-08-28,Organic App Traffic,False,,6317,187,42354.71,0.0296,226.5,0.0942
