campaign_id,brand,category,subcategory,sku_id,product_name,campaign_type,start_date,end_date,duration_days,base_price,final_price,discount_rate,stock_quantity,traffic,click_through_rate,conversion_rate,orders,gmv,sell_through_rate,refund_rate,overpriced_flag,weak_listing_flag
CAMP00377,CrimsonWing,Footwear,Workwear Shoes,CRW-0042,CrimsonWing Breeze Workwear Shoes,New Arrival Launch,2025-11-28,2025-12-05,7,194.0,179.0,0.077,768,237,0.3206,0.05,11,1968.99,0.0143,0.0859,False,False
CAMP00377,CrimsonWing,Footwear,Sandals,CRW-0017,CrimsonWing Limited Sandals,New Arrival Launch,2025-11-28,2025-12-05,7,322.0,294.0,0.087,481,698,0.3307,0.0367,25,7350.7,0.052,0.0641,False,False
CAMP00377,CrimsonWing,Footwear,Running Shoes,CRW-0037,CrimsonWing Limited Running Shoes,New Arrival Launch,2025-11-28,2025-12-05,7,528.0,516.3,0.022,344,572,0.3372,0.0448,25,12908.22,0.0727,0.0705,False,False
CAMP00377,CrimsonWing,Footwear,Leather Shoes,CRW-0036,CrimsonWing Trail Ready Leather Shoes,New Arrival Launch,2025-11-28,2025-12-05,7,359.0,345.6,0.037,103,1268,0.2579,0.0345,43,14860.65,0.4175,0.0775,False,False
CAMP00377,CrimsonWing,Footwear,Leather Shoes,CRW-0018,CrimsonWing Vintage Leather Shoes,New Arrival Launch,2025-11-28,2025-12-05,7,447.0,426.9,0.045,69,13,0.2639,0.0271,0,0.0,0.0,0.0626,False,False
CAMP00378,CrimsonWing,Footwear,Canvas Sneakers,CRW-0026,CrimsonWing Featherweight Canvas Sneakers,Regular Sale,2025-12-19,2025-12-22,3,226.0,190.8,0.156,519,10,0.3291,0.0662,0,0.0,0.0,0.0873,False,False
CAMP00378,CrimsonWing,Footwear,Skate Shoes,CRW-0012,CrimsonWing Lumen Skate Shoes,Regular Sale,2025-12-19,2025-12-22,3,303.0,269.9,0.109,77,2115,0.305,0.0525,110,29684.98,1.0,0.0649,False,False
CAMP00378,CrimsonWing,Footwear,Athleisure Sneakers,CRW-0040,CrimsonWing Durable Athleisure Sneakers,Regular Sale,2025-12-19,2025-12-22,3,148.0,125.4,0.153,491,778,0.389,0.068,52,6520.49,0.1059,0.0678,False,False
CAMP00378,CrimsonWing,Footwear,Sandals,CRW-0021,CrimsonWing AirLite Sandals,Regular Sale,2025-12-19,2025-12-22,3,347.0,297.7,0.142,206,18,0.3437,0.0828,1,297.7,0.0049,0.0968,False,False
CAMP00378,CrimsonWing,Footwear,Leather Shoes,CRW-0006,CrimsonWing Featherweight Leather Shoes,Regular Sale,2025-12-19,2025-12-22,3,186.0,146.2,0.214,118,10,0.125,0.0276,0,0.0,0.0,0.0674,False,True
CAMP00378,CrimsonWing,Footwear,Canvas Sneakers,CRW-0015,CrimsonWing CushionFlex Canvas Sneakers,Regular Sale,2025-12-19,2025-12-22,3,223.0,165.8,0.256,416,27,0.2274,0.0348,0,0.0,0.0,0.0677,False,False
CAMP00378,CrimsonWing,Footwear,Canvas Sneakers,CRW-0023,CrimsonWing SunCore Canvas Sneakers,Regular Sale,2025-12-19,2025-12-22,3,370.0,284.9,0.23,392,19,0.2593,0.0422,0,0.0,0.0,0.065,False,False
CAMP00378,CrimsonWing,Footwear,Leather Shoes,CRW-0020,CrimsonWing Durable Leather Shoes,Regular Sale,2025-12-19,2025-12-22,3,271.0,272.7,0.102,257,10,0.2464,0.018,0,0.0,0.0,0.094,True,False
CAMP00378,CrimsonWing,Footwear,Skate Shoes,CRW-0041,CrimsonWing AirLite Skate Shoes,Regular Sale,2025-12-19,2025-12-22,3,259.0,219.3,0.153,64,193,0.2887,0.0514,9,1973.72,0.1406,0.075,False,False
CAMP00378,CrimsonWing,Footwear,Skate Shoes,CRW-0005,CrimsonWing CloudSoft Skate Shoes,Regular Sale,2025-12-19,2025-12-22,3,439.0,316.6,0.279,473,14,0.2206,0.0494,0,0.0,0.0,0.0919,False,True
CAMP00378,CrimsonWing,Footwear,Skate Shoes,CRW-0028,CrimsonWing New Season Skate Shoes,Regular Sale,2025-12-19,2025-12-22,3,150.0,124.8,0.168,661,2281,0.2649,0.0577,131,16352.24,0.1982,0.0675,False,False
CAMP00378,CrimsonWing,Footwear,Leather Shoes,CRW-0029,CrimsonWing Everyday Leather Shoes,Regular Sale,2025-12-19,2025-12-22,3,501.0,438.4,0.219,391,62,0.2272,0.0165,1,438.44,0.0026,0.1092,True,False
CAMP00378,CrimsonWing,Footwear,Workwear Shoes,CRW-0042,CrimsonWing Breeze Workwear Shoes,Regular Sale,2025-12-19,2025-12-22,3,194.0,150.2,0.226,761,1126,0.3543,0.067,75,11261.55,0.0986,0.0664,False,False
CAMP00378,CrimsonWing,Footwear,Boots,CRW-0051,CrimsonWing Urban Boots,Regular Sale,2025-12-19,2025-12-22,3,500.0,475.3,0.151,263,66,0.4024,0.0287,1,475.3,0.0038,0.1304,True,False
CAMP00378,CrimsonWing,Footwear,Skate Shoes,CRW-0047,CrimsonWing Classic Skate Shoes,Regular Sale,2025-12-19,2025-12-22,3,311.0,266.4,0.143,335,283,0.2519,0.0478,13,3463.79,0.0388,0.0688,False,False
CAMP00378,CrimsonWing,Footwear,Leather Shoes,CRW-0038,CrimsonWing Vintage Leather Shoes,Regular Sale,2025-12-19,2025-12-22,3,206.0,157.5,0.235,101,10,0.2981,0.0571,0,0.0,0.0,0.1019,False,False
CAMP00378,CrimsonWing,Footwear,Leather Shoes,CRW-0025,CrimsonWing CloudSoft Leather Shoes,Regular Sale,2025-12-19,2025-12-22,3,527.0,437.6,0.17,134,16,0.176,0.0338,0,0.0,0.0,0.1305,False,True
CAMP00378,CrimsonWing,Footwear,Leather Shoes,CRW-0032,CrimsonWing Lumen Leather Shoes,Regular Sale,2025-12-19,2025-12-22,3,494.0,356.9,0.278,366,10,0.2782,0.0561,0,0.0,0.0,0.088,False,False
CAMP00378,CrimsonWing,Footwear,Leather Shoes,CRW-0022,CrimsonWing Breeze Leather Shoes,Regular Sale,2025-12-19,2025-12-22,3,221.0,175.0,0.208,655,57,0.4331,0.0634,3,525.09,0.0046,0.0397,False,False
CAMP00378,CrimsonWing,Footwear,Skate Shoes,CRW-0030,CrimsonWing Comfort Fit Skate Shoes,Regular Sale,2025-12-19,2025-12-22,3,119.0,90.9,0.236,719,169,0.3109,0.0585,9,818.15,0.0125,0.0639,False,False
CAMP00378,CrimsonWing,Footwear,Boots,CRW-0045,CrimsonWing CloudSoft Boots,Regular Sale,2025-12-19,2025-12-22,3,538.0,438.6,0.185,51,85,0.346,0.0643,5,2193.09,0.098,0.0765,False,False
CAMP00379,UrbanEase,Footwear,Running Shoes,UBE-0010,UrbanEase Comfort Fit Running Shoes,Mega Campaign,2024-12-10,2024-12-15,5,244.0,164.2,0.327,357,554,0.1567,0.054,29,4760.98,0.0812,0.0978,False,True
CAMP00379,UrbanEase,Footwear,Athleisure Sneakers,UBE-0007,UrbanEase Classic Athleisure Sneakers,Mega Campaign,2024-12-10,2024-12-15,5,333.0,229.4,0.311,402,1477,0.3405,0.0685,101,23168.04,0.2512,0.0861,False,False
CAMP00379,UrbanEase,Footwear,Athleisure Sneakers,UBE-0031,UrbanEase Urban Athleisure Sneakers,Mega Campaign,2024-12-10,2024-12-15,5,338.0,199.4,0.41,306,34,0.1619,0.0446,1,199.42,0.0033,0.0975,False,True
CAMP00379,UrbanEase,Footwear,Canvas Sneakers,UBE-0034,UrbanEase GripPro Canvas Sneakers,Mega Campaign,2024-12-10,2024-12-15,5,270.0,168.0,0.378,210,3880,0.3366,0.0547,212,35617.54,1.0,0.0707,False,False
CAMP00379,UrbanEase,Footwear,Running Shoes,UBE-0025,UrbanEase CloudSoft Running Shoes,Mega Campaign,2024-12-10,2024-12-15,5,443.0,345.0,0.221,244,126,0.3051,0.0637,8,2760.25,0.0328,0.0848,False,False
CAMP00379,UrbanEase,Footwear,Workwear Shoes,UBE-0037,UrbanEase Limited Workwear Shoes,Mega Campaign,2024-12-10,2024-12-15,5,248.0,136.8,0.448,354,1026,0.2852,0.0603,61,8344.95,0.1723,0.067,False,False
CAMP00379,UrbanEase,Footwear,Skate Shoes,UBE-0032,UrbanEase Lumen Skate Shoes,Mega Campaign,2024-12-10,2024-12-15,5,479.0,322.3,0.327,121,1635,0.2946,0.0637,104,33522.79,0.8595,0.0883,False,False
CAMP00379,UrbanEase,Footwear,Canvas Sneakers,UBE-0005,UrbanEase CloudSoft Canvas Sneakers,Mega Campaign,2024-12-10,2024-12-15,5,493.0,347.7,0.295,108,1595,0.2341,0.056,89,30946.15,0.8241,0.0968,False,False
CAMP00379,UrbanEase,Footwear,Boots,UBE-0020,UrbanEase Durable Boots,Mega Campaign,2024-12-10,2024-12-15,5,329.0,243.6,0.26,206,961,0.295,0.0687,66,16074.46,0.3204,0.096,False,False
CAMP00379,UrbanEase,Footwear,Sandals,UBE-0030,UrbanEase Comfort Fit Sandals,Mega Campaign,2024-12-10,2024-12-15,5,232.0,137.7,0.406,77,314,0.3861,0.0885,27,3718.38,0.3506,0.0634,False,False
CAMP00379,UrbanEase,Footwear,Skate Shoes,UBE-0035,UrbanEase CushionFlex Skate Shoes,Mega Campaign,2024-12-10,2024-12-15,5,198.0,125.5,0.366,667,3489,0.2335,0.0496,172,21593.41,0.2579,0.0946,False,False
CAMP00379,UrbanEase,Footwear,Sandals,UBE-0023,UrbanEase SunCore Sandals,Mega Campaign,2024-12-10,2024-12-15,5,166.0,104.0,0.373,144,11,0.2474,0.0603,0,0.0,0.0,0.075,False,False
CAMP00379,UrbanEase,Footwear,Running Shoes,UBE-0038,UrbanEase Vintage Running Shoes,Mega Campaign,2024-12-10,2024-12-15,5,263.0,161.3,0.387,58,831,0.1435,0.039,32,5162.26,0.5517,0.1099,False,True
CAMP00379,UrbanEase,Footwear,Sandals,UBE-0022,UrbanEase Breeze Sandals,Mega Campaign,2024-12-10,2024-12-15,5,312.0,221.7,0.289,454,10,0.2869,0.076,0,0.0,0.0,0.0957,False,False
CAMP00379,UrbanEase,Footwear,Athleisure Sneakers,UBE-0008,UrbanEase New Season Athleisure Sneakers,Mega Campaign,2024-12-10,2024-12-15,5,133.0,75.2,0.434,612,10,0.2638,0.0483,0,0.0,0.0,0.0829,False,False
CAMP00379,UrbanEase,Footwear,Athleisure Sneakers,UBE-0018,UrbanEase Vintage Athleisure Sneakers,Mega Campaign,2024-12-10,2024-12-15,5,401.0,317.0,0.21,112,1607,0.3751,0.0823,132,41842.4,1.0,0.0816,False,False
CAMP00379,UrbanEase,Footwear,Athleisure Sneakers,UBE-0024,UrbanEase Minimal Athleisure Sneakers,Mega Campaign,2024-12-10,2024-12-15,5,255.0,148.4,0.418,242,81,0.3223,0.1019,8,1187.42,0.0331,0.0889,False,False
CAMP00379,UrbanEase,Footwear,Boots,UBE-0029,UrbanEase Everyday Boots,Mega Campaign,2024-12-10,2024-12-15,5,492.0,393.6,0.2,291,2062,0.2626,0.0488,100,39359.62,0.3436,0.0925,False,False
CAMP00379,UrbanEase,Footwear,Workwear Shoes,UBE-0026,UrbanEase Featherweight Workwear Shoes,Mega Campaign,2024-12-10,2024-12-15,5,204.0,115.4,0.434,503,1213,0.3316,0.0686,83,9580.61,0.165,0.0859,False,False
CAMP00380,UrbanEase,Footwear,Leather Shoes,UBE-0004,UrbanEase Minimal Leather Shoes,Clearance Event,2024-12-19,2024-12-24,5,168.0,80.6,0.521,759,187,0.3152,0.0868,16,1288.89,0.0211,0.0628,False,False
CAMP00380,UrbanEase,Footwear,Athleisure Sneakers,UBE-0012,UrbanEase Lumen Athleisure Sneakers,Clearance Event,2024-12-19,2024-12-24,5,272.0,130.0,0.522,239,197,0.2567,0.0607,11,1429.85,0.046,0.108,False,False
CAMP00380,UrbanEase,Footwear,Athleisure Sneakers,UBE-0018,UrbanEase Vintage Athleisure Sneakers,Clearance Event,2024-12-19,2024-12-24,5,401.0,147.2,0.633,96,86,0.3881,0.0922,7,1030.65,0.0729,0.0754,False,False
CAMP00380,UrbanEase,Footwear,Skate Shoes,UBE-0035,UrbanEase CushionFlex Skate Shoes,Clearance Event,2024-12-19,2024-12-24,5,198.0,90.8,0.541,763,75,0.2106,0.0698,5,454.05,0.0066,0.0998,False,False
CAMP00380,UrbanEase,Footwear,Canvas Sneakers,UBE-0027,UrbanEase Classic Canvas Sneakers,Clearance Event,2024-12-19,2024-12-24,5,218.0,99.2,0.545,370,394,0.4021,0.1308,51,5059.22,0.1378,0.0632,False,False
CAMP00380,UrbanEase,Footwear,Canvas Sneakers,UBE-0005,UrbanEase CloudSoft Canvas Sneakers,Clearance Event,2024-12-19,2024-12-24,5,493.0,288.3,0.415,104,64,0.2543,0.0491,3,865.05,0.0288,0.0619,False,False
CAMP00380,UrbanEase,Footwear,Athleisure Sneakers,UBE-0024,UrbanEase Minimal Athleisure Sneakers,Clearance Event,2024-12-19,2024-12-24,5,255.0,89.8,0.648,249,150,0.3432,0.1134,17,1525.92,0.0683,0.0664,False,False
CAMP00380,UrbanEase,Footwear,Canvas Sneakers,UBE-0001,UrbanEase AirLite Canvas Sneakers,Clearance Event,2024-12-19,2024-12-24,5,478.0,219.1,0.542,421,100,0.251,0.078,7,1534.02,0.0166,0.0584,False,False
CAMP00380,UrbanEase,Footwear,Boots,UBE-0029,UrbanEase Everyday Boots,Clearance Event,2024-12-19,2024-12-24,5,492.0,261.1,0.469,71,10,0.2607,0.0604,0,0.0,0.0,0.0621,False,False
CAMP00380,UrbanEase,Footwear,Workwear Shoes,UBE-0006,UrbanEase Featherweight Workwear Shoes,Clearance Event,2024-12-19,2024-12-24,5,178.0,102.2,0.426,348,1146,0.3572,0.0814,93,9507.24,0.2672,0.097,False,False
CAMP00380,UrbanEase,Footwear,Athleisure Sneakers,UBE-0015,UrbanEase CushionFlex Athleisure Sneakers,Clearance Event,2024-12-19,2024-12-24,5,112.0,62.7,0.44,581,10,0.229,0.0489,0,0.0,0.0,0.0976,False,False
CAMP00380,UrbanEase,Footwear,Athleisure Sneakers,UBE-0031,UrbanEase Urban Athleisure Sneakers,Clearance Event,2024-12-19,2024-12-24,5,338.0,168.4,0.502,211,241,0.1826,0.0609,14,2358.2,0.0664,0.1007,False,True
CAMP00380,UrbanEase,Footwear,Athleisure Sneakers,UBE-0028,UrbanEase New Season Athleisure Sneakers,Clearance Event,2024-12-19,2024-12-24,5,140.0,80.3,0.426,316,353,0.2842,0.0679,23,1848.03,0.0728,0.0504,False,False
CAMP00380,UrbanEase,Footwear,Running Shoes,UBE-0033,UrbanEase Breathable Running Shoes,Clearance Event,2024-12-19,2024-12-24,5,193.0,85.7,0.556,64,95,0.2754,0.0883,8,685.52,0.125,0.0514,False,False
CAMP00380,UrbanEase,Footwear,Canvas Sneakers,UBE-0013,UrbanEase Breathable Canvas Sneakers,Clearance Event,2024-12-19,2024-12-24,5,120.0,70.7,0.411,121,23,0.3374,0.0809,1,70.73,0.0083,0.068,False,False
CAMP00380,UrbanEase,Footwear,Skate Shoes,UBE-0041,UrbanEase AirLite Skate Shoes,Clearance Event,2024-12-19,2024-12-24,5,255.0,141.0,0.447,377,1170,0.2729,0.0798,93,13114.21,0.2467,0.0984,False,False
CAMP00380,UrbanEase,Footwear,Workwear Shoes,UBE-0017,UrbanEase Limited Workwear Shoes,Clearance Event,2024-12-19,2024-12-24,5,171.0,85.6,0.5,479,348,0.2985,0.0702,24,2053.55,0.0501,0.0959,False,False
CAMP00380,UrbanEase,Footwear,Athleisure Sneakers,UBE-0036,UrbanEase Trail Ready Athleisure Sneakers,Clearance Event,2024-12-19,2024-12-24,5,300.0,125.0,0.583,238,682,0.2744,0.0787,53,6625.89,0.2227,0.0417,False,False
CAMP00380,UrbanEase,Footwear,Leather Shoes,UBE-0014,UrbanEase GripPro Leather Shoes,Clearance Event,2024-12-19,2024-12-24,5,137.0,66.1,0.518,578,380,0.1924,0.0494,18,1189.68,0.0311,0.0755,False,True
CAMP00380,UrbanEase,Footwear,Canvas Sneakers,UBE-0034,UrbanEase GripPro Canvas Sneakers,Clearance Event,2024-12-19,2024-12-24,5,270.0,141.1,0.478,281,1409,0.2722,0.0661,93,13118.51,0.331,0.0908,False,False
CAMP00380,UrbanEase,Footwear,Running Shoes,UBE-0021,UrbanEase AirLite Running Shoes,Clearance Event,2024-12-19,2024-12-24,5,399.0,214.4,0.463,436,16,0.4295,0.086,1,214.42,0.0023,0.08,False,False
CAMP00380,UrbanEase,Footwear,Boots,UBE-0020,UrbanEase Durable Boots,Clearance Event,2024-12-19,2024-12-24,5,329.0,168.2,0.489,388,10,0.3609,0.0891,0,0.0,0.0,0.0754,False,False
CAMP00380,UrbanEase,Footwear,Athleisure Sneakers,UBE-0019,UrbanEase TechFeel Athleisure Sneakers,Clearance Event,2024-12-19,2024-12-24,5,317.0,167.0,0.53,448,24,0.2481,0.0273,0,0.0,0.0,0.1018,True,False
CAMP00380,UrbanEase,Footwear,Skate Shoes,UBE-0011,UrbanEase Urban Skate Shoes,Clearance Event,2024-12-19,2024-12-24,5,311.0,196.4,0.436,370,202,0.3718,0.0379,7,1374.89,0.0189,0.1319,True,False
CAMP00380,UrbanEase,Footwear,Athleisure Sneakers,UBE-0008,UrbanEase New Season Athleisure Sneakers,Clearance Event,2024-12-19,2024-12-24,5,133.0,79.5,0.402,242,10,0.2716,0.0638,0,0.0,0.0,0.0773,False,False
CAMP00380,UrbanEase,Footwear,Sandals,UBE-0022,UrbanEase Breeze Sandals,Clearance Event,2024-12-19,2024-12-24,5,312.0,170.9,0.452,80,548,0.2691,0.0669,36,6151.72,0.45,0.0566,False,False
CAMP00380,UrbanEase,Footwear,Skate Shoes,UBE-0032,UrbanEase Lumen Skate Shoes,Clearance Event,2024-12-19,2024-12-24,5,479.0,178.7,0.627,211,39,0.3167,0.0934,3,535.97,0.0142,0.0598,False,False
CAMP00381,UrbanEase,Footwear,Athleisure Sneakers,UBE-0007,UrbanEase Classic Athleisure Sneakers,Regular Sale,2025-01-01,2025-01-06,5,333.0,290.4,0.128,432,283,0.294,0.0601,17,4936.67,0.0394,0.0974,False,False
CAMP00381,UrbanEase,Footwear,Canvas Sneakers,UBE-0001,UrbanEase AirLite Canvas Sneakers,Regular Sale,2025-01-01,2025-01-06,5,478.0,423.6,0.114,265,646,0.2772,0.0379,24,10167.52,0.0906,0.0987,False,False
CAMP00381,UrbanEase,Footwear,Sandals,UBE-0003,UrbanEase SunCore Sandals,Regular Sale,2025-01-01,2025-01-06,5,299.0,275.5,0.177,319,431,0.3115,0.02,8,2204.03,0.0251,0.1147,True,False
CAMP00381,UrbanEase,Footwear,Skate Shoes,UBE-0041,UrbanEase AirLite Skate Shoes,Regular Sale,2025-01-01,2025-01-06,5,255.0,191.9,0.247,279,979,0.2657,0.0404,39,7485.65,0.1398,0.0617,False,False
CAMP00381,UrbanEase,Footwear,Sandals,UBE-0022,UrbanEase Breeze Sandals,Regular Sale,2025-01-01,2025-01-06,5,312.0,233.7,0.251,68,36,0.3282,0.0491,1,233.71,0.0147,0.0808,False,False
CAMP00381,UrbanEase,Footwear,Leather Shoes,UBE-0014,UrbanEase GripPro Leather Shoes,Regular Sale,2025-01-01,2025-01-06,5,137.0,106.6,0.222,623,83,0.1832,0.0302,2,213.23,0.0032,0.0771,False,True
CAMP00381,UrbanEase,Footwear,Athleisure Sneakers,UBE-0019,UrbanEase TechFeel Athleisure Sneakers,Regular Sale,2025-01-01,2025-01-06,5,317.0,289.9,0.184,130,188,0.2776,0.0187,3,869.64,0.0231,0.1136,True,False
CAMP00381,UrbanEase,Footwear,Skate Shoes,UBE-0009,UrbanEase Everyday Skate Shoes,Regular Sale,2025-01-01,2025-01-06,5,203.0,150.6,0.258,197,88,0.3966,0.0652,5,752.83,0.0254,0.057,False,False
CAMP00381,UrbanEase,Footwear,Canvas Sneakers,UBE-0042,UrbanEase Breeze Canvas Sneakers,Regular Sale,2025-01-01,2025-01-06,5,186.0,151.1,0.188,328,277,0.3683,0.0744,20,3021.28,0.061,0.0744,False,False
CAMP00381,UrbanEase,Footwear,Skate Shoes,UBE-0040,UrbanEase Durable Skate Shoes,Regular Sale,2025-01-01,2025-01-06,5,396.0,302.8,0.235,218,556,0.3322,0.0675,37,11205.22,0.1697,0.0691,False,False
CAMP00381,UrbanEase,Footwear,Athleisure Sneakers,UBE-0018,UrbanEase Vintage Athleisure Sneakers,Regular Sale,2025-01-01,2025-01-06,5,401.0,311.3,0.224,70,812,0.3919,0.0758,61,18987.21,0.8714,0.067,False,False
CAMP00381,UrbanEase,Footwear,Running Shoes,UBE-0033,UrbanEase Breathable Running Shoes,Regular Sale,2025-01-01,2025-01-06,5,193.0,148.3,0.231,576,374,0.2793,0.0587,21,3114.86,0.0365,0.0941,False,False
CAMP00381,UrbanEase,Footwear,Athleisure Sneakers,UBE-0031,UrbanEase Urban Athleisure Sneakers,Regular Sale,2025-01-01,2025-01-06,5,338.0,241.6,0.285,70,191,0.1555,0.047,8,1932.92,0.1143,0.1075,False,True
CAMP00381,UrbanEase,Footwear,Canvas Sneakers,UBE-0002,UrbanEase Breeze Canvas Sneakers,Regular Sale,2025-01-01,2025-01-06,5,317.0,230.8,0.272,152,440,0.259,0.0472,20,4615.03,0.1316,0.0675,False,False
CAMP00381,UrbanEase,Footwear,Skate Shoes,UBE-0035,UrbanEase CushionFlex Skate Shoes,Regular Sale,2025-01-01,2025-01-06,5,198.0,147.3,0.256,445,1291,0.2707,0.0362,46,6775.68,0.1034,0.0685,False,False
CAMP00381,UrbanEase,Footwear,Athleisure Sneakers,UBE-0015,UrbanEase CushionFlex Athleisure Sneakers,Regular Sale,2025-01-01,2025-01-06,5,112.0,88.0,0.214,716,766,0.269,0.0471,36,3169.48,0.0503,0.0657,False,False
CAMP00381,UrbanEase,Footwear,Workwear Shoes,UBE-0006,UrbanEase Featherweight Workwear Shoes,Regular Sale,2025-01-01,2025-01-06,5,178.0,145.1,0.185,350,625,0.3693,0.0593,37,5367.14,0.1057,0.0941,False,False
CAMP00381,UrbanEase,Footwear,Running Shoes,UBE-0025,UrbanEase CloudSoft Running Shoes,Regular Sale,2025-01-01,2025-01-06,5,443.0,362.2,0.182,321,792,0.3276,0.0479,37,13402.83,0.1153,0.0649,False,False
CAMP00381,UrbanEase,Footwear,Running Shoes,UBE-0010,UrbanEase Comfort Fit Running Shoes,Regular Sale,2025-01-01,2025-01-06,5,244.0,195.7,0.198,375,150,0.1994,0.0457,6,1174.15,0.016,0.0975,False,True
CAMP00381,UrbanEase,Footwear,Sandals,UBE-0023,UrbanEase SunCore Sandals,Regular Sale,2025-01-01,2025-01-06,5,166.0,138.8,0.164,107,423,0.2088,0.0518,21,2915.6,0.1963,0.056,False,False
CAMP00381,UrbanEase,Footwear,Workwear Shoes,UBE-0026,UrbanEase Featherweight Workwear Shoes,Regular Sale,2025-01-01,2025-01-06,5,204.0,163.0,0.201,102,118,0.3735,0.0659,7,1140.9,0.0686,0.0818,False,False
CAMP00381,UrbanEase,Footwear,Workwear Shoes,UBE-0016,UrbanEase Trail Ready Workwear Shoes,Regular Sale,2025-01-01,2025-01-06,5,170.0,144.6,0.15,620,128,0.3227,0.0526,6,867.32,0.0097,0.0863,False,False
CAMP00382,UrbanEase,Footwear,Canvas Sneakers,UBE-0002,UrbanEase Breeze Canvas Sneakers,Mega Campaign,2025-01-15,2025-01-21,6,317.0,249.5,0.213,216,424,0.2789,0.0754,31,7735.98,0.1435,0.0756,False,False
CAMP00382,UrbanEase,Footwear,Athleisure Sneakers,UBE-0012,UrbanEase Lumen Athleisure Sneakers,Mega Campaign,2025-01-15,2025-01-21,6,272.0,159.3,0.414,194,33,0.2579,0.0526,1,159.27,0.0052,0.0655,False,False
CAMP00382,UrbanEase,Footwear,Skate Shoes,UBE-0011,UrbanEase Urban Skate Shoes,Mega Campaign,2025-01-15,2025-01-21,6,311.0,215.2,0.382,130,238,0.3515,0.0361,8,1721.25,0.0615,0.1035,True,False
CAMP00382,UrbanEase,Footwear,Sandals,UBE-0003,UrbanEase SunCore Sandals,Mega Campaign,2025-01-15,2025-01-21,6,299.0,244.4,0.27,112,10,0.335,0.0302,0,0.0,0.0,0.1097,True,False
CAMP00382,UrbanEase,Footwear,Athleisure Sneakers,UBE-0031,UrbanEase Urban Athleisure Sneakers,Mega Campaign,2025-01-15,2025-01-21,6,338.0,194.0,0.426,385,4400,0.1716,0.0509,224,43452.65,0.5818,0.1286,False,True
CAMP00382,UrbanEase,Footwear,Athleisure Sneakers,UBE-0024,UrbanEase Minimal Athleisure Sneakers,Mega Campaign,2025-01-15,2025-01-21,6,255.0,184.2,0.278,350,569,0.3682,0.076,43,7920.83,0.1229,0.1144,False,False
CAMP00382,UrbanEase,Footwear,Leather Shoes,UBE-0014,UrbanEase GripPro Leather Shoes,Mega Campaign,2025-01-15,2025-01-21,6,137.0,88.6,0.353,225,10,0.1863,0.048,0,0.0,0.0,0.1043,False,True
CAMP00382,UrbanEase,Footwear,Boots,UBE-0020,UrbanEase Durable Boots,Mega Campaign,2025-01-15,2025-01-21,6,329.0,228.3,0.306,138,3838,0.3761,0.0911,349,79678.89,1.0,0.0469,False,False
CAMP00382,UrbanEase,Footwear,Skate Shoes,UBE-0009,UrbanEase Everyday Skate Shoes,Mega Campaign,2025-01-15,2025-01-21,6,203.0,161.3,0.205,327,360,0.3164,0.075,27,4355.25,0.0826,0.0804,False,False
CAMP00382,UrbanEase,Footwear,Canvas Sneakers,UBE-0034,UrbanEase GripPro Canvas Sneakers,Mega Campaign,2025-01-15,2025-01-21,6,270.0,192.9,0.285,256,24,0.3043,0.0526,1,192.93,0.0039,0.0623,False,False
CAMP00382,UrbanEase,Footwear,Athleisure Sneakers,UBE-0036,UrbanEase Trail Ready Athleisure Sneakers,Mega Campaign,2025-01-15,2025-01-21,6,300.0,211.5,0.295,342,78,0.2707,0.0568,4,846.11,0.0117,0.0529,False,False
CAMP00382,UrbanEase,Footwear,Canvas Sneakers,UBE-0001,UrbanEase AirLite Canvas Sneakers,Mega Campaign,2025-01-15,2025-01-21,6,478.0,284.7,0.404,410,398,0.2823,0.0674,26,7403.14,0.0634,0.0408,False,False
CAMP00382,UrbanEase,Footwear,Workwear Shoes,UBE-0006,UrbanEase Featherweight Workwear Shoes,Mega Campaign,2025-01-15,2025-01-21,6,178.0,114.8,0.355,481,3379,0.3748,0.0709,239,27427.58,0.4969,0.1179,False,False
CAMP00382,UrbanEase,Footwear,Skate Shoes,UBE-0040,UrbanEase Durable Skate Shoes,Mega Campaign,2025-01-15,2025-01-21,6,396.0,309.5,0.218,68,232,0.3618,0.0813,18,5571.41,0.2647,0.0721,False,False
CAMP00382,UrbanEase,Footwear,Sandals,UBE-0022,UrbanEase Breeze Sandals,Mega Campaign,2025-01-15,2025-01-21,6,312.0,194.5,0.377,160,396,0.3037,0.0631,25,4861.29,0.1562,0.0583,False,False
CAMP00382,UrbanEase,Footwear,Canvas Sneakers,UBE-0013,UrbanEase Breathable Canvas Sneakers,Mega Campaign,2025-01-15,2025-01-21,6,120.0,70.3,0.414,309,484,0.3338,0.0757,36,2530.93,0.1165,0.0549,False,False
CAMP00382,UrbanEase,Footwear,Running Shoes,UBE-0021,UrbanEase AirLite Running Shoes,Mega Campaign,2025-01-15,2025-01-21,6,399.0,301.9,0.243,345,2502,0.3644,0.0905,226,68221.34,0.6551,0.0713,False,False
CAMP00382,UrbanEase,Footwear,Workwear Shoes,UBE-0026,UrbanEase Featherweight Workwear Shoes,Mega Campaign,2025-01-15,2025-01-21,6,204.0,156.0,0.235,556,487,0.3529,0.091,44,6863.98,0.0791,0.0607,False,False
